title,fitness_category,tool,body_part,target,disease,youtube_id,youtube_url,thumb_url,page_no,rank_on_page
몸통 옆으로 굽히기,근력/근지구력,웨이트기계,몸통,청소년,,LfKv0eYnuOY,https://www.youtube.com/watch?v=LfKv0eYnuOY,https://img.youtube.com/vi/LfKv0eYnuOY/0.jpg,22,4
앉아서 당겨 내리기,근력/근지구력,웨이트기계,/,청소년,,pNaLUUsmwbo,https://www.youtube.com/watch?v=pNaLUUsmwbo,https://img.youtube.com/vi/pNaLUUsmwbo/0.jpg,22,5
앉아서 양팔 당기기,근력/근지구력,웨이트기계,,청소년,,0SAWlcoMj2U,https://www.youtube.com/watch?v=0SAWlcoMj2U,https://img.youtube.com/vi/0SAWlcoMj2U/0.jpg,22,6
앉아서 다리 펴기,근력/근지구력,웨이트기계,허벅지앞쪽,청소년,,_zAgw6exWvE,https://www.youtube.com/watch?v=_zAgw6exWvE,https://img.youtube.com/vi/_zAgw6exWvE/0.jpg,22,7
누워서 팔 밀기,근력/근지구력,웨이트기계,/,청소년,,GBarzQdL1ts,https://www.youtube.com/watch?v=GBarzQdL1ts,https://img.youtube.com/vi/GBarzQdL1ts/0.jpg,22,8
앉아서 가슴 모으기,근력/근지구력,웨이트기계,/,청소년,,Gdvoe78BZgc,https://www.youtube.com/watch?v=Gdvoe78BZgc,https://img.youtube.com/vi/Gdvoe78BZgc/0.jpg,22,9
누워서 다리 굽히기,근력/근지구력,웨이트기계,허벅지뒤쪽,청소년,,H2NIwkEiSCo,https://www.youtube.com/watch?v=H2NIwkEiSCo,https://img.youtube.com/vi/H2NIwkEiSCo/0.jpg,22,10
앉아서 몸통 움츠리기,근력/근지구력,웨이트기계,복부,청소년,,hsZnZO475IE,https://www.youtube.com/watch?v=hsZnZO475IE,https://img.youtube.com/vi/hsZnZO475IE/0.jpg,22,11
다리 넓게 벌려 앉았다 일어서기,근력/근지구력,웨이트기계,허벅지내측,청소년,,TmR7iEcnUt8,https://www.youtube.com/watch?v=TmR7iEcnUt8,https://img.youtube.com/vi/TmR7iEcnUt8/0.jpg,22,12
전완대고 버티기,근력/근지구력,맨몸,//,청소년,,as-bA6n799M,https://www.youtube.com/watch?v=as-bA6n799M,https://img.youtube.com/vi/as-bA6n799M/0.jpg,23,1
윗몸 일으키기,근력/근지구력,맨몸,,청소년,,yy5_zfTSuVg,https://www.youtube.com/watch?v=yy5_zfTSuVg,https://img.youtube.com/vi/yy5_zfTSuVg/0.jpg,23,2
몸통 들어올리기,근력/근지구력,맨몸,//,청소년,,dFSpHOh1j8Q,https://www.youtube.com/watch?v=dFSpHOh1j8Q,https://img.youtube.com/vi/dFSpHOh1j8Q/0.jpg,23,3
앉았다 일어서기,근력/근지구력,맨몸,/,청소년,,vuhFot3rABE,https://www.youtube.com/watch?v=vuhFot3rABE,https://img.youtube.com/vi/vuhFot3rABE/0.jpg,23,4
앞굽이 앉았다 일어서기,근력/근지구력,맨몸,/,청소년,,rgKPttoiNJs,https://www.youtube.com/watch?v=rgKPttoiNJs,https://img.youtube.com/vi/rgKPttoiNJs/0.jpg,23,5
팔다리 교차 버티기,근력/근지구력,맨몸,//,청소년,,zgHj7pnq7B4,https://www.youtube.com/watch?v=zgHj7pnq7B4,https://img.youtube.com/vi/zgHj7pnq7B4/0.jpg,23,6
발 바꿔 뛰기,근력/근지구력,맨몸,//,청소년,,UKsMMfmd7_o,https://www.youtube.com/watch?v=UKsMMfmd7_o,https://img.youtube.com/vi/UKsMMfmd7_o/0.jpg,23,7
엎드려 팔다리 교차올리기,근력/근지구력,맨몸,/,청소년,,PnDUsgRitJ0,https://www.youtube.com/watch?v=PnDUsgRitJ0,https://img.youtube.com/vi/PnDUsgRitJ0/0.jpg,23,8
연속 사이드 스쿼드,근력/근지구력,맨몸,/,청소년,,n2lX8Dz__PU,https://www.youtube.com/watch?v=n2lX8Dz__PU,https://img.youtube.com/vi/n2lX8Dz__PU/0.jpg,23,9
손 뻗어 윗몸 일으키기,근력/근지구력,맨몸,복부/몸통,청소년,,IDZ8XwriXkQ,https://www.youtube.com/watch?v=IDZ8XwriXkQ,https://img.youtube.com/vi/IDZ8XwriXkQ/0.jpg,23,10
다리 뻗어 올리기,근력/근지구력,맨몸,허벅지앞쪽,청소년,,KONKuIKu2lc,https://www.youtube.com/watch?v=KONKuIKu2lc,https://img.youtube.com/vi/KONKuIKu2lc/0.jpg,23,11
누워 무릎 기울기,근력/근지구력,맨몸,복부/몸통,청소년,,D-zUdZ-xzGs,https://www.youtube.com/watch?v=D-zUdZ-xzGs,https://img.youtube.com/vi/D-zUdZ-xzGs/0.jpg,23,12
팔굽혀 펴기,근력/근지구력,맨몸,//,청소년,,QdEzjA3RzYY,https://www.youtube.com/watch?v=QdEzjA3RzYY,https://img.youtube.com/vi/QdEzjA3RzYY/0.jpg,24,1
누워 다리 들어올리기,근력/근지구력,맨몸,복부/허리,청소년,,FBbAIdQnuxE,https://www.youtube.com/watch?v=FBbAIdQnuxE,https://img.youtube.com/vi/FBbAIdQnuxE/0.jpg,24,2
뒤로 팔굽혀펴기,근력/근지구력,맨몸,어깨측면/위팔뒤쪽,청소년,,Cp2cbnP4WJQ,https://www.youtube.com/watch?v=Cp2cbnP4WJQ,https://img.youtube.com/vi/Cp2cbnP4WJQ/0.jpg,24,3
바로서서 상체 숙이기,근력/근지구력,맨몸,,청소년,,pRkHswoTbro,https://www.youtube.com/watch?v=pRkHswoTbro,https://img.youtube.com/vi/pRkHswoTbro/0.jpg,24,4
V자 싸이클,근력/근지구력,맨몸,복부,청소년,,L-buLs6yyvg,https://www.youtube.com/watch?v=L-buLs6yyvg,https://img.youtube.com/vi/L-buLs6yyvg/0.jpg,24,5
짐볼 전완대고 버티기,협응력,짐볼,복부/허리,청소년,,AQReD1zHx_k,https://www.youtube.com/watch?v=AQReD1zHx_k,https://img.youtube.com/vi/AQReD1zHx_k/0.jpg,24,6
다리 교대로 들어올리기,협응력,짐볼,복부/몸통,청소년,,nLo057SU6gg,https://www.youtube.com/watch?v=nLo057SU6gg,https://img.youtube.com/vi/nLo057SU6gg/0.jpg,24,7
의자에 앉아 물병 들고 몸통 돌리기,근력/근지구력,물병,복부,청소년,,mmC04HOVYKc,https://www.youtube.com/watch?v=mmC04HOVYKc,https://img.youtube.com/vi/mmC04HOVYKc/0.jpg,24,8
백 슬라이드,협응력,짐볼,/,청소년,,FVBBoEBofyk,https://www.youtube.com/watch?v=FVBBoEBofyk,https://img.youtube.com/vi/FVBBoEBofyk/0.jpg,24,9
짐볼 윗몸일으키기,협응력,짐볼,복부/몸통,청소년,,FG4fgAVaIuw,https://www.youtube.com/watch?v=FG4fgAVaIuw,https://img.youtube.com/vi/FG4fgAVaIuw/0.jpg,24,10
양손 모아 균형 잡기,협응력,짐볼,,청소년,,7x1f5Vw9z2Y,https://www.youtube.com/watch?v=7x1f5Vw9z2Y,https://img.youtube.com/vi/7x1f5Vw9z2Y/0.jpg,24,11
짐볼 배에 대고 버티기,협응력,짐볼,복부/등/허리,청소년,,ceGY9Aj9VEI,https://www.youtube.com/watch?v=ceGY9Aj9VEI,https://img.youtube.com/vi/ceGY9Aj9VEI/0.jpg,24,12
수영,심폐지구력,수중운동,전신,청소년,,ECcwk8pYwnM,https://www.youtube.com/watch?v=ECcwk8pYwnM,https://img.youtube.com/vi/ECcwk8pYwnM/0.jpg,25,1
메디신 볼 잡고 런지하며 상체비틀기,협응력,공,/,청소년,,Nao01R4933o,https://www.youtube.com/watch?v=Nao01R4933o,https://img.youtube.com/vi/Nao01R4933o/0.jpg,25,2
메디신 볼 잡고 팔굽혀펴기,협응력,공,//,청소년,,vNYnHTneaWg,https://www.youtube.com/watch?v=vNYnHTneaWg,https://img.youtube.com/vi/vNYnHTneaWg/0.jpg,25,3
종아리 사이 감아 돌리기,협응력,공,//,청소년,,J0nD1LVqH4c,https://www.youtube.com/watch?v=J0nD1LVqH4c,https://img.youtube.com/vi/J0nD1LVqH4c/0.jpg,25,4
볼 잡고 점프하기,협응력,공,//,청소년,,2_zjFKCaHpw,https://www.youtube.com/watch?v=2_zjFKCaHpw,https://img.youtube.com/vi/2_zjFKCaHpw/0.jpg,25,5
볼 튕기면서 스쿼트,협응력,공,//,청소년,,xPkHrz-hhxo,https://www.youtube.com/watch?v=xPkHrz-hhxo,https://img.youtube.com/vi/xPkHrz-hhxo/0.jpg,25,6
양발 교차 올리기,협응력,짐볼,/,청소년,,BRg2g_LmpZk,https://www.youtube.com/watch?v=BRg2g_LmpZk,https://img.youtube.com/vi/BRg2g_LmpZk/0.jpg,25,7
허리 비틀어 볼 주고받기,협응력,공,복부/몸통,청소년,,Ep0y6bHJdzE,https://www.youtube.com/watch?v=Ep0y6bHJdzE,https://img.youtube.com/vi/Ep0y6bHJdzE/0.jpg,25,8
누워 무릎 교차 올리기,협응력,짐볼,/,청소년,,g6dvWSqiRG8,https://www.youtube.com/watch?v=g6dvWSqiRG8,https://img.youtube.com/vi/g6dvWSqiRG8/0.jpg,25,9
허리 감아 볼 돌리기,협응력,공,어깨측면/위팔앞쪽,청소년,,nNNKJyUoUtc,https://www.youtube.com/watch?v=nNNKJyUoUtc,https://img.youtube.com/vi/nNNKJyUoUtc/0.jpg,25,10
볼 잡고 몸통 기울이기,협응력,공,/,청소년,,MtFaiiF6Ps8,https://www.youtube.com/watch?v=MtFaiiF6Ps8,https://img.youtube.com/vi/MtFaiiF6Ps8/0.jpg,25,11
머리 위로 볼 돌리기,협응력,공,/,청소년,,5lIHcPM93FY,https://www.youtube.com/watch?v=5lIHcPM93FY,https://img.youtube.com/vi/5lIHcPM93FY/0.jpg,25,12
조깅,심폐지구력,맨몸,전신,청소년,,RpSDn8NCm04,https://www.youtube.com/watch?v=RpSDn8NCm04,https://img.youtube.com/vi/RpSDn8NCm04/0.jpg,26,1
걷기,심폐지구력,맨몸,하체,청소년,,_KSiQqsgKVc,https://www.youtube.com/watch?v=_KSiQqsgKVc,https://img.youtube.com/vi/_KSiQqsgKVc/0.jpg,26,2
줄넘기 운동,심폐지구력,줄넘기,하체,청소년,,LzpiFYj3pC8,https://www.youtube.com/watch?v=LzpiFYj3pC8,https://img.youtube.com/vi/LzpiFYj3pC8/0.jpg,26,3
자전거타기,심폐지구력,자전거,하체,청소년,,eWnb9H-GS2Y,https://www.youtube.com/watch?v=eWnb9H-GS2Y,https://img.youtube.com/vi/eWnb9H-GS2Y/0.jpg,26,4
빠르게 앞무릎 올리기,민첩성/순발력,스텝박스,하체,청소년,,NVjWPGvUyCs,https://www.youtube.com/watch?v=NVjWPGvUyCs,https://img.youtube.com/vi/NVjWPGvUyCs/0.jpg,26,5
좌우 이동하며 팔굽혀펴기,민첩성/순발력,스텝박스,상체,청소년,,HEXaFDYP-Kw,https://www.youtube.com/watch?v=HEXaFDYP-Kw,https://img.youtube.com/vi/HEXaFDYP-Kw/0.jpg,26,6
한발로 점프하기,민첩성/순발력,스텝박스,하체,청소년,,b61cDTnQ4Eg,https://www.youtube.com/watch?v=b61cDTnQ4Eg,https://img.youtube.com/vi/b61cDTnQ4Eg/0.jpg,26,7
팔굽혀펴기 후 점프하기,민첩성/순발력,스텝박스,전신,청소년,,8u0wqVq2Vkk,https://www.youtube.com/watch?v=8u0wqVq2Vkk,https://img.youtube.com/vi/8u0wqVq2Vkk/0.jpg,26,8
좌우 양발모아 점프하기,민첩성/순발력,스텝박스,하체,청소년,,KTcf_Z6-IUc,https://www.youtube.com/watch?v=KTcf_Z6-IUc,https://img.youtube.com/vi/KTcf_Z6-IUc/0.jpg,26,9
연속 상향 점프하기,민첩성/순발력,스텝박스,하체,청소년,,1E_yysU93aU,https://www.youtube.com/watch?v=1E_yysU93aU,https://img.youtube.com/vi/1E_yysU93aU/0.jpg,26,10
사이드 스텝 점프하기,민첩성/순발력,스텝박스,하체,청소년,,id47Irq6AZA,https://www.youtube.com/watch?v=id47Irq6AZA,https://img.youtube.com/vi/id47Irq6AZA/0.jpg,26,11
연속 하향 점프하기,민첩성/순발력,스텝박스,하체,청소년,,gTYn0zSOxBk,https://www.youtube.com/watch?v=gTYn0zSOxBk,https://img.youtube.com/vi/gTYn0zSOxBk/0.jpg,26,12
팔 벌려 뛰기,민첩성/순발력,맨몸,전신,청소년,,rRuqazTs5GY,https://www.youtube.com/watch?v=rRuqazTs5GY,https://img.youtube.com/vi/rRuqazTs5GY/0.jpg,27,1
앉았다 일어나며 점프하기,민첩성/순발력,맨몸,하체,청소년,,DZav3lpO4cc,https://www.youtube.com/watch?v=DZav3lpO4cc,https://img.youtube.com/vi/DZav3lpO4cc/0.jpg,27,2
양발 점프 착지하기,민첩성/순발력,스텝박스,하체,청소년,,-p97wrNEHOs,https://www.youtube.com/watch?v=-p97wrNEHOs,https://img.youtube.com/vi/-p97wrNEHOs/0.jpg,27,3
점프 후 버티기,민첩성/순발력,스텝박스,하체,청소년,,LtCeIfz2sJk,https://www.youtube.com/watch?v=LtCeIfz2sJk,https://img.youtube.com/vi/LtCeIfz2sJk/0.jpg,27,4
빠르게 무릎들어 뛰기,민첩성/순발력,맨몸,전신,청소년,,HrkVnPTkPUk,https://www.youtube.com/watch?v=HrkVnPTkPUk,https://img.youtube.com/vi/HrkVnPTkPUk/0.jpg,27,5
다리 뻗어 점프하기,민첩성/순발력,맨몸,전신,청소년,,Yg9m7HBhujE,https://www.youtube.com/watch?v=Yg9m7HBhujE,https://img.youtube.com/vi/Yg9m7HBhujE/0.jpg,27,6
앞차기하며 뛰기,민첩성/순발력,맨몸,전신,청소년,,DRDnwdYas34,https://www.youtube.com/watch?v=DRDnwdYas34,https://img.youtube.com/vi/DRDnwdYas34/0.jpg,27,7
양팔 벌려 높이 뛰기,민첩성/순발력,맨몸,전신,청소년,,bm8IkryOeGg,https://www.youtube.com/watch?v=bm8IkryOeGg,https://img.youtube.com/vi/bm8IkryOeGg/0.jpg,27,8
제자리 멀리 뛰기,민첩성/순발력,맨몸,전신,청소년,,6ZgR7yHNM1k,https://www.youtube.com/watch?v=6ZgR7yHNM1k,https://img.youtube.com/vi/6ZgR7yHNM1k/0.jpg,27,9
앞굽이 뛰기,민첩성/순발력,맨몸,하체,청소년,,O6jK17-Ph3w,https://www.youtube.com/watch?v=O6jK17-Ph3w,https://img.youtube.com/vi/O6jK17-Ph3w/0.jpg,27,10
사이드 한발 뛰기,민첩성/순발력,맨몸,하체,청소년,,sx8wmosOr58,https://www.youtube.com/watch?v=sx8wmosOr58,https://img.youtube.com/vi/sx8wmosOr58/0.jpg,27,11
뛰어 밀기,민첩성/순발력,맨몸,전신,청소년,,KGP2_kU9zcE,https://www.youtube.com/watch?v=KGP2_kU9zcE,https://img.youtube.com/vi/KGP2_kU9zcE/0.jpg,27,12
순간반응 콘 찍기,민첩성/순발력,하프콘,하체,청소년,,ACo-byg8ZG4,https://www.youtube.com/watch?v=ACo-byg8ZG4,https://img.youtube.com/vi/ACo-byg8ZG4/0.jpg,28,1
사이드 지그재그 뛰기,민첩성/순발력,하프콘,하체,청소년,,jvun0lyR_rs,https://www.youtube.com/watch?v=jvun0lyR_rs,https://img.youtube.com/vi/jvun0lyR_rs/0.jpg,28,2
무릎 높이 들어 뛰기,민첩성/순발력,맨몸,전신,청소년,,mlp4kMLikpo,https://www.youtube.com/watch?v=mlp4kMLikpo,https://img.youtube.com/vi/mlp4kMLikpo/0.jpg,28,3
뒤꿈치 높이들어 뛰기,민첩성/순발력,맨몸,하체,청소년,,3974cYTQiJk,https://www.youtube.com/watch?v=3974cYTQiJk,https://img.youtube.com/vi/3974cYTQiJk/0.jpg,28,4
한발 연속 뛰기,민첩성/순발력,하프콘,하체,청소년,,xfMn91zDn1o,https://www.youtube.com/watch?v=xfMn91zDn1o,https://img.youtube.com/vi/xfMn91zDn1o/0.jpg,28,5
전후 교차 뛰기,민첩성/순발력,하프콘,하체,청소년,,T3lYQV-iY9g,https://www.youtube.com/watch?v=T3lYQV-iY9g,https://img.youtube.com/vi/T3lYQV-iY9g/0.jpg,28,6
점프하며 뛰기,민첩성/순발력,맨몸,전신,청소년,,HFJZQGaV9Ck,https://www.youtube.com/watch?v=HFJZQGaV9Ck,https://img.youtube.com/vi/HFJZQGaV9Ck/0.jpg,28,7
순간반응 콘 찍기 2,민첩성/순발력,하프콘,하체,청소년,,4Z4ArI88HDM,https://www.youtube.com/watch?v=4Z4ArI88HDM,https://img.youtube.com/vi/4Z4ArI88HDM/0.jpg,28,8
사이드 스텝,민첩성/순발력,하프콘,하체,청소년,,kcnddDQBVpg,https://www.youtube.com/watch?v=kcnddDQBVpg,https://img.youtube.com/vi/kcnddDQBVpg/0.jpg,28,9
앞뒤 지그재그 뛰기,민첩성/순발력,하프콘,하체,청소년,,7fqpjj6RHFg,https://www.youtube.com/watch?v=7fqpjj6RHFg,https://img.youtube.com/vi/7fqpjj6RHFg/0.jpg,28,10
W 스텝,민첩성/순발력,하프콘,하체,청소년,,I_dco85NseI,https://www.youtube.com/watch?v=I_dco85NseI,https://img.youtube.com/vi/I_dco85NseI/0.jpg,28,11
무릎 들어 연속 뛰기,민첩성/순발력,하프콘,하체,청소년,,_haFiZ0e79k,https://www.youtube.com/watch?v=_haFiZ0e79k,https://img.youtube.com/vi/_haFiZ0e79k/0.jpg,28,12
양발 연속 뛰기,민첩성/순발력,하프콘,하체,청소년,,w8QX90ispRk,https://www.youtube.com/watch?v=w8QX90ispRk,https://img.youtube.com/vi/w8QX90ispRk/0.jpg,29,1
양발 모았다 벌려뛰기,민첩성/순발력,사다리,하체,청소년,,5-ihW5_Idos,https://www.youtube.com/watch?v=5-ihW5_Idos,https://img.youtube.com/vi/5-ihW5_Idos/0.jpg,29,2
엇박자 뛰기,민첩성/순발력,사다리,하체,청소년,,1h8HHORhdDY,https://www.youtube.com/watch?v=1h8HHORhdDY,https://img.youtube.com/vi/1h8HHORhdDY/0.jpg,29,3
빠른 발 뛰기,민첩성/순발력,사다리,하체,청소년,,hRurSt97FUI,https://www.youtube.com/watch?v=hRurSt97FUI,https://img.youtube.com/vi/hRurSt97FUI/0.jpg,29,4
양발 교차 뛰기,민첩성/순발력,사다리,하체,청소년,,xcydCMLSnbk,https://www.youtube.com/watch?v=xcydCMLSnbk,https://img.youtube.com/vi/xcydCMLSnbk/0.jpg,29,5
빠른 발 안팎 뛰기,민첩성/순발력,사다리,하체,청소년,,uvGUumbZfKY,https://www.youtube.com/watch?v=uvGUumbZfKY,https://img.youtube.com/vi/uvGUumbZfKY/0.jpg,29,6
양발 모아 좌우 뛰기,민첩성/순발력,사다리,하체,청소년,,PWfBI3LVWN8,https://www.youtube.com/watch?v=PWfBI3LVWN8,https://img.youtube.com/vi/PWfBI3LVWN8/0.jpg,29,7
의자 앉아 공 밀기,협응력,의자/공,전신,어르신,,KYdtC_7Uorg,https://www.youtube.com/watch?v=KYdtC_7Uorg,https://img.youtube.com/vi/KYdtC_7Uorg/0.jpg,29,8
뒷발 교차 뛰기,민첩성/순발력,사다리,하체,청소년,,u_8vvQK4px4,https://www.youtube.com/watch?v=u_8vvQK4px4,https://img.youtube.com/vi/u_8vvQK4px4/0.jpg,29,9
한발 연속 뛰기,민첩성/순발력,사다리,하체,청소년,,QZlZmNFRahw,https://www.youtube.com/watch?v=QZlZmNFRahw,https://img.youtube.com/vi/QZlZmNFRahw/0.jpg,29,10
크게 다리벌려 교차 뛰기,민첩성/순발력,사다리,하체,청소년,,RzQQo6uotQ8,https://www.youtube.com/watch?v=RzQQo6uotQ8,https://img.youtube.com/vi/RzQQo6uotQ8/0.jpg,29,11
한발 앞뒤 교차 뛰기,민첩성/순발력,사다리,하체,청소년,,XkxLsdeQC0w,https://www.youtube.com/watch?v=XkxLsdeQC0w,https://img.youtube.com/vi/XkxLsdeQC0w/0.jpg,29,12
옆으로 걷기,협응력,사다리,전신,어르신,,MpJ4hBfguV8,https://www.youtube.com/watch?v=MpJ4hBfguV8,https://img.youtube.com/vi/MpJ4hBfguV8/0.jpg,30,1
줄 따라 걷기,협응력,줄,전신,어르신,,SdUIfqqUgdw,https://www.youtube.com/watch?v=SdUIfqqUgdw,https://img.youtube.com/vi/SdUIfqqUgdw/0.jpg,30,2
의자 이용하기,협응력,의자,전신,어르신,,ZDlWKL9QeyQ,https://www.youtube.com/watch?v=ZDlWKL9QeyQ,https://img.youtube.com/vi/ZDlWKL9QeyQ/0.jpg,30,3
풍선차기,협응력,제기,전신,어르신,,-uAtoUrmmRs,https://www.youtube.com/watch?v=-uAtoUrmmRs,https://img.youtube.com/vi/-uAtoUrmmRs/0.jpg,30,4
사다리 이용 루틴 운동,협응력,사다리,전신,어르신,,MpJ4hBfguV8,https://www.youtube.com/watch?v=MpJ4hBfguV8,https://img.youtube.com/vi/MpJ4hBfguV8/0.jpg,30,5
앞뒤로 한발씩 걷기,협응력,사다리,전신,어르신,,MpJ4hBfguV8,https://www.youtube.com/watch?v=MpJ4hBfguV8,https://img.youtube.com/vi/MpJ4hBfguV8/0.jpg,30,6
두발모아 걷기,협응력,사다리,전신,어르신,,MpJ4hBfguV8,https://www.youtube.com/watch?v=MpJ4hBfguV8,https://img.youtube.com/vi/MpJ4hBfguV8/0.jpg,30,7
스카프 라인,협응력,스카프,전신,어르신,,eYFjJB0KC3Y,https://www.youtube.com/watch?v=eYFjJB0KC3Y,https://img.youtube.com/vi/eYFjJB0KC3Y/0.jpg,30,8
사다리 걷기,협응력,사다리,전신,어르신,,MpJ4hBfguV8,https://www.youtube.com/watch?v=MpJ4hBfguV8,https://img.youtube.com/vi/MpJ4hBfguV8/0.jpg,30,9
발로 공주고 받기,협응력,공,전신,어르신,,K5SeD0JEG5c,https://www.youtube.com/watch?v=K5SeD0JEG5c,https://img.youtube.com/vi/K5SeD0JEG5c/0.jpg,30,10
한 칸 건너뛰며 걷기,협응력,사다리,전신,어르신,,MpJ4hBfguV8,https://www.youtube.com/watch?v=MpJ4hBfguV8,https://img.youtube.com/vi/MpJ4hBfguV8/0.jpg,30,11
하프콘 투호,협응력,하프콘,전신,어르신,,xG5wa2P9Chk,https://www.youtube.com/watch?v=xG5wa2P9Chk,https://img.youtube.com/vi/xG5wa2P9Chk/0.jpg,30,12
발바닥 치기,협응력,맨몸,전신,어르신,,3tXwkI9mLWM,https://www.youtube.com/watch?v=3tXwkI9mLWM,https://img.youtube.com/vi/3tXwkI9mLWM/0.jpg,31,1
짐볼 앉아 중심 잡기 루틴 운동,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,31,2
좌우로 선넘기,협응력,맨몸,전신,어르신,,LvHNt8KNBxQ,https://www.youtube.com/watch?v=LvHNt8KNBxQ,https://img.youtube.com/vi/LvHNt8KNBxQ/0.jpg,31,3
앞뒤로 선넘기,협응력,맨몸,전신,어르신,,17tyLvjkjDs,https://www.youtube.com/watch?v=17tyLvjkjDs,https://img.youtube.com/vi/17tyLvjkjDs/0.jpg,31,4
머리 위로 공 넘기기,협응력,공,전신,어르신,,dzRdSpp-spI,https://www.youtube.com/watch?v=dzRdSpp-spI,https://img.youtube.com/vi/dzRdSpp-spI/0.jpg,31,5
풍선 튕기기,협응력,풍선,전신,어르신,,PjAq9PwGv1E,https://www.youtube.com/watch?v=PjAq9PwGv1E,https://img.youtube.com/vi/PjAq9PwGv1E/0.jpg,31,6
스카프 저글링,협응력,스카프,전신,어르신,,ry2gYqGDKhQ,https://www.youtube.com/watch?v=ry2gYqGDKhQ,https://img.youtube.com/vi/ry2gYqGDKhQ/0.jpg,31,7
짐볼 앉아 한발 들기,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,31,8
성화봉송,협응력,라바콘/공,전신,어르신,,3JBWu1CB2i8,https://www.youtube.com/watch?v=3JBWu1CB2i8,https://img.youtube.com/vi/3JBWu1CB2i8/0.jpg,31,9
짐볼 앉아 양손 측면으로 들기,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,31,10
짐볼 앉아 양손 대각방향으로 들기,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,31,11
짐볼 앉아 한발 내딛기,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,31,12
균형 걷기,평형성,맨몸,전신,어르신,,Csa1WTJc5ys,https://www.youtube.com/watch?v=Csa1WTJc5ys,https://img.youtube.com/vi/Csa1WTJc5ys/0.jpg,32,1
서서 다리로 탄력밴드 당겨 중심 잡기 루틴 운동,평형성,탄력밴드,전신,어르신,,nraX-E22Uiw,https://www.youtube.com/watch?v=nraX-E22Uiw,https://img.youtube.com/vi/nraX-E22Uiw/0.jpg,32,2
짐볼 앉기,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,32,3
탄력밴드 무릎으로 당기기,평형성,탄력밴드,전신,어르신,,nraX-E22Uiw,https://www.youtube.com/watch?v=nraX-E22Uiw,https://img.youtube.com/vi/nraX-E22Uiw/0.jpg,32,4
탄력밴드 측면으로 당기기,평형성,탄력밴드,전신,어르신,,nraX-E22Uiw,https://www.youtube.com/watch?v=nraX-E22Uiw,https://img.youtube.com/vi/nraX-E22Uiw/0.jpg,32,5
탄력밴드 후방 측면으로 당기기,평형성,탄력밴드,전신,어르신,,nraX-E22Uiw,https://www.youtube.com/watch?v=nraX-E22Uiw,https://img.youtube.com/vi/nraX-E22Uiw/0.jpg,32,6
짐볼 앉아 뒤꿈치 들기,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,32,7
탄력밴드 후방으로 당기기,평형성,탄력밴드,전신,어르신,,nraX-E22Uiw,https://www.youtube.com/watch?v=nraX-E22Uiw,https://img.youtube.com/vi/nraX-E22Uiw/0.jpg,32,8
짐볼 앉아 몸통 돌리기,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,32,9
짐볼 앉아 상체 숙이기,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,32,10
짐볼 앉아 양 손 가슴 교차,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,32,11
짐볼 앉아 한손 측면으로 들기,평형성,짐볼,전신,어르신,,1CTWSroJe3g,https://www.youtube.com/watch?v=1CTWSroJe3g,https://img.youtube.com/vi/1CTWSroJe3g/0.jpg,32,12
베개 밟고 서기,평형성,베개,전신,어르신,,VTFGHFONGgg,https://www.youtube.com/watch?v=VTFGHFONGgg,https://img.youtube.com/vi/VTFGHFONGgg/0.jpg,33,1
의자 이용 중심 잡기 루틴 운동,평형성,의자,전신,어르신,,TXuY9C4UvI0,https://www.youtube.com/watch?v=TXuY9C4UvI0,https://img.youtube.com/vi/TXuY9C4UvI0/0.jpg,33,2
베개 밟고 교차 서기,평형성,베개,전신,어르신,,VTFGHFONGgg,https://www.youtube.com/watch?v=VTFGHFONGgg,https://img.youtube.com/vi/VTFGHFONGgg/0.jpg,33,3
